,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
10,25.9403326393415,35.26785714285711,37.40806170265285,39.4971087525518,41.52710375729352,43.48874190269161,45.371081804447634,50.73274868841579,52.41602692404957,53.97532261140294,55.39150296193674,53.072216223511376,47.9954502322871,49.22974347124436,50.39142177226247,51.33274320698979,52.02773537702696,52.743487264523424,59.92710454562251,60.701411834224714,61.17971985379664,65.91207866945979,66.96428571428572,68.27190116267826,69.26944785227893,69.89814710890496,70.5528943381112,71.71201083042926,72.45603356703796,72.71349986525692,74.08602934654739,78.56499163139804,78.88508560649122,79.91071428571426,81.06329535471087,81.93135921803241,87.04301467327373,87.65682851753137,87.65682851753137,89.17996532330193,86.68555711590851,83.11412854447994,83.11412854447994,85.71428571428572,85.71428571428572,85.71428571428572,83.11412854447994,79.54269997305136,78.4656796090162,76.94254280324564,76.94254280324564,78.1144432447023,74.78850207517526,73.92043821185372,72.76785714285711,73.20784877425518,77.65745791797596,76.2849284366855,75.28343940185783,74.12432290953977,72.8408764237075,71.84332973410685,66.96428571428572,65.4064090215039,63.65122051124002,58.1705925198841,56.1412854447995,54.01785714285712,51.82007439050817,50.40389403997437,49.253181418843575,48.34081393538221
11,24.514079933113994,33.777137997355574,35.84837489563398,37.86377608610108,39.81536505392681,41.693904270606694,43.48874190269161,48.75910886240412,50.34832465109562,51.812383963680446,53.134409758295725,54.29646709295117,51.82007439050817,46.92935908065423,47.9954502322871,48.853562175886466,49.483495705504495,50.39142177226247,57.475600349846935,58.1705925198841,62.45777297880914,63.49853311705108,64.75114842522521,65.91207866945979,66.78485578869915,67.32839804508096,68.27190116267826,69.26944785227893,69.89814710890496,70.5528943381112,71.71201083042926,76.02746213846653,76.2849284366855,77.65745791797596,78.56499163139804,81.69642857142854,84.63472392613944,85.05667134772558,85.50278778946098,87.04301467327373,84.0853999461028,84.0853999461028,82.03710818044479,83.11412854447994,83.11412854447994,83.11412854447994,85.71428571428572,82.14285714285714,79.54269997305136,79.54269997305136,83.11412854447994,82.03710818044479,80.51397137467421,76.32872895898801,74.78850207517526,75.70615249756801,76.3392857142857,78.56499163139804,77.65745791797596,76.2849284366855,75.28343940185783,74.12432290953977,70.85087060488196,67.32839804508096,65.4064090215039,59.77545942275496,57.61302346252786,55.37260061410151,54.01785714285712,52.49650407877859,51.708797749574686,50.7250385215226
12,22.99685660388477,25.052611814645747,34.19832789691099,36.14138089146174,38.016726736765754,39.81536505392681,41.52710375729352,44.92621388148499,48.214285714285715,53.163176440421395,54.400945182499385,53.69795679252506,53.134409758295725,50.7250385215226,49.923083463860394,46.35364693592145,46.92935908065423,54.138307375144244,54.99641931874361,55.62635284836164,60.105707486548184,61.18445203395643,62.45777297880914,63.49853311705108,64.27284040565328,64.75114842522521,65.91207866945979,66.78485578869915,67.32839804508096,68.27190116267826,69.26944785227893,73.46957568033353,74.12432290953977,75.28343940185783,76.2849284366855,77.65745791797596,80.35070591711232,80.6707998922055,79.91071428571426,81.06329535471087,81.48524277629701,81.93135921803241,79.90015753041658,80.51397137467421,80.51397137467421,82.03710818044479,79.54269997305136,79.54269997305136,82.14285714285714,85.71428571428572,87.5,83.11412854447994,83.11412854447994,82.03710818044479,80.51397137467421,79.90015753041658,78.35993064660383,77.49186678328229,79.91071428571426,78.56499163139804,77.65745791797596,76.2849284366855,72.79128986463618,69.06515631916767,66.96428571428572,61.17971985379664,58.88634440738057,57.61302346252786,56.1412854447995,54.99641931874361,54.138307375144244,45.92935908065423
13,21.39638672841881,23.38835384110707,32.46692416412295,34.33954920292475,36.14138089146174,37.86377608610108,39.4971087525518,41.03076248784015,46.024609062890484,50.894853744734924,52.05712919204034,53.163176440421395,50.829516611070815,48.34081393538221,49.253181418843575,49.98068917990846,50.7250385215226,51.708797749574686,52.49650407877859,53.072216223511376,57.70973594657281,58.94402918553008,60.105707486548184,61.047028921275505,61.74202109131267,62.45777297880914,63.49853311705108,64.27284040565328,64.75114842522521,65.91207866945979,66.78485578869915,67.32839804508096,71.84332973410685,72.8408764237075,74.12432290953977,75.28343940185783,76.02746213846653,76.2849284366855,77.65745791797596,78.56499163139804,78.88508560649122,79.91071428571426,81.06329535471087,81.48524277629701,81.93135921803241,81.68587181613087,78.72825708895994,78.4656796090162,79.54269997305136,83.11412854447994,86.68555711590851,89.28571428571429,91.07142857142857,83.11412854447994,83.11412854447994,82.03710818044479,80.51397137467421,79.90015753041658,78.35993064660383,81.06329535471087,79.91071428571426,78.25418168419141,72.71349986525692,70.5528943381112,68.27190116267826,64.12636438374551,61.17971985379664,59.77545942275496,58.1705925198841,50.33274320698979,49.39142177226247,48.22974347124436
14,19.719900297874638,28.792092513486867,30.662371669083807,32.46692416412295,34.19832789691099,35.84837489563398,37.40806170265285,38.86761717551823,42.00229685045034,48.586816998630255,49.68130019606244,49.10913945902064,48.48570062061177,45.92685850009831,46.776896079667054,47.452433669379154,48.34081393538221,49.253181418843575,49.98068917990846,50.7250385215226,55.39150296193674,56.643644794939945,57.70973594657281,58.56784789017218,57.412067134075926,56.534278915119614,61.047028921275505,61.74202109131267,62.45777297880914,63.49853311705108,64.27284040565328,64.75114842522521,69.48350724088837,70.53571428571429,71.84332973410685,72.8408764237075,73.46957568033353,74.12432290953977,75.28343940185783,76.02746213846653,76.2849284366855,77.65745791797596,78.56499163139804,78.88508560649122,79.91071428571426,81.06329535471087,78.35993064660383,76.32872895898801,76.94254280324564,82.2996856603885,85.60853675187336,90.25698568733708,90.25698568733708,85.71428571428572,85.71428571428572,83.11412854447994,83.11412854447994,82.03710818044479,80.51397137467421,79.90015753041658,80.14564493231812,78.12499999999997,74.08602934654739,71.71201083042926,69.26944785227893,68.27190116267826,56.25,54.69212330721819,53.55855469136757,52.78424740276537,51.743487264523424,50.47016631967072
15,17.9741012784542,26.98519413524287,28.792092513486867,30.53121098396421,32.19546895750289,33.777137997355574,35.26785714285711,36.65868301433364,37.940185256159204,46.24545473366591,45.57372542187891,43.2296741414874,36.39558591034815,37.34588475983446,38.141140148826864,44.914272049183204,45.92685850009831,46.776896079667054,47.452433669379154,48.34081393538221,49.562981186867155,50.7250385215226,51.708797749574686,52.49650407877859,53.072216223511376,54.138307375144244,54.99641931874361,59.19778141979021,60.105707486548184,61.047028921275505,61.74202109131267,64.24348726452342,67.06996168847965,68.32257699665378,69.48350724088837,70.35628436012772,70.89982661650953,71.84332973410685,72.8408764237075,73.46957568033353,74.12432290953977,71.71201083042926,72.45603356703796,76.2849284366855,77.65745791797596,78.56499163139804,78.12499999999997,77.49186678328229,77.91381420486843,81.93135921803241,87.04301467327373,94.7996856603885,96.32282246615907,93.82841425876565,83.11412854447994,85.71428571428572,85.71428571428572,83.11412854447994,83.11412854447994,82.03710818044479,79.90015753041658,77.49186678328229,74.99356305996946,72.71349986525692,71.71201083042926,59.83860862382548,58.35087060488196,56.614112330795244,56.07057007441343,55.19779295517408,54.036862710939495,52.63260227989782
16,16.16515945854479,25.11695842131134,26.86275744073178,28.539243871275954,30.13971374674191,31.656937075971136,33.083189782198644,34.4103165369737,35.629831671903986,40.30449295054195,36.15447097044492,32.95974044795162,33.99317534843065,34.887905344983004,35.63470585820232,42.5384430532053,43.48874190269161,44.28399729168401,44.914272049183204,46.02031929756426,47.258088039642246,48.34081393538221,49.253181418843575,49.98068917990846,50.7250385215226,51.708797749574686,52.49650407877859,53.072216223511376,57.70973594657281,60.353562175886466,62.76920999121878,67.24856462940532,68.32730917681357,69.60063012166628,67.06996168847965,67.84426897708185,68.32257699665378,65.91207866945979,66.78485578869915,67.32839804508096,68.27190116267826,69.26944785227893,69.89814710890496,70.5528943381112,75.28343940185783,76.2849284366855,77.65745791797596,74.99356305996946,78.88508560649122,79.91071428571426,88.20615249756801,92.64564493231812,94.18587181613087,93.01397137467421,85.60853675187336,83.11412854447994,83.11412854447994,85.71428571428572,85.71428571428572,83.11412854447994,80.51397137467421,77.91381420486843,76.3392857142857,74.99356305996946,74.08602934654739,61.99921415097121,60.291289864636184,59.18386139461924,58.555162137993214,57.55761544839255,56.25,54.69212330721819
17,15.298719678310643,23.193216803378807,24.88033541851485,26.497063708644387,28.03709132967628,29.493687195422584,30.85974166912342,32.12783536093495,33.290339197357284,32.62460225125942,29.486974529046844,30.590207236256234,31.568494805530666,32.413423356937756,33.117109382735066,40.13603249128779,41.03076248784015,41.77756300105946,42.5384430532053,43.751996601877785,44.914272049183204,45.92685850009831,46.776896079667054,47.452433669379154,48.34081393538221,49.253181418843575,49.98068917990846,50.7250385215226,55.280226321003255,59.63936122163573,63.786501937797084,64.85259308942996,66.08688632838722,67.24856462940532,68.18988606413265,65.31344966274125,62.45777297880914,63.49853311705108,64.27284040565328,64.75114842522521,65.91207866945979,66.78485578869915,67.32839804508096,68.27190116267826,72.8408764237075,74.12432290953977,75.28343940185783,76.02746213846653,76.2849284366855,81.22888648940453,85.70784877425518,90.62499999999997,91.77758106899658,90.85993064660383,87.04301467327373,84.0853999461028,82.03710818044479,83.11412854447994,85.71428571428572,83.11412854447994,80.51397137467421,79.90015753041658,78.35993064660383,77.49186678328229,65.62499999999997,63.968467398477124,61.99921415097121,61.74174785275225,60.99772511614355,59.83860862382548,58.35087060488196,56.614112330795244
18,13.37992304011805,15.076369921654559,16.707293871842896,24.409998797783793,25.892857142857142,27.292481556877103,28.60234408534579,29.815703488034792,29.139986401667723,25.98497821807781,27.14748205450014,28.196692060067605,29.124999999999968,29.925097562605867,36.73306437911338,37.71135194838781,38.556280499794894,39.25996652559221,40.21658256473606,41.443959855773116,42.5384430532053,43.48874190269161,44.28399729168401,44.914272049183204,45.92685850009831,46.776896079667054,47.452433669379154,48.34081393538221,49.253181418843575,57.1235463227656,61.439324235808314,62.534360104793876,63.786501937797084,64.85259308942996,65.71070503302933,62.76920999121878,60.105707486548184,61.047028921275505,61.74202109131267,62.45777297880914,63.49853311705108,64.27284040565328,64.75114842522521,65.91207866945979,66.96428571428572,68.27190116267826,69.26944785227893,73.46957568033353,74.12432290953977,78.8548679732864,83.42778557954264,84.8003150608331,85.70784877425518,87.0535714285714,84.63472392613944,81.93135921803241,84.0853999461028,83.11412854447994,85.71428571428572,83.11412854447994,83.11412854447994,82.03710818044479,80.51397137467421,79.90015753041658,67.64564493231812,65.62499999999997,64.59937132077692,64.27927734568375,63.371743632261676,61.99921415097121,60.291289864636184,58.555162137993214
19,11.413435771469057,13.05685944991551,14.634087309120742,16.139886626594816,21.925877764004415,25.057710718347593,26.315115124697773,27.477683128682454,22.45948694248865,23.67284634517765,24.782843544524866,25.782623965710552,26.665486413979572,27.42505542582042,34.33954920292475,35.26785714285711,36.06795470546301,36.73306437911338,37.940185256159204,39.10259759080876,40.13603249128779,41.03076248784015,41.77756300105946,42.5384430532053,43.48874190269161,44.28399729168401,44.914272049183204,45.92685850009831,46.776896079667054,51.02386224080772,59.05509964966792,60.27726690115287,61.439324235808314,62.423083463860394,63.21078979306431,60.215073366368514,57.70973594657281,58.56784789017218,59.19778141979021,60.105707486548184,59.26131463556122,58.1705925198841,58.88634440738057,59.92710454562251,62.965434139510926,65.91207866945979,66.78485578869915,67.32839804508096,68.27190116267826,69.26944785227893,74.12432290953977,77.06915368757213,78.07064272239978,81.22888648940453,82.13642020282661,81.06329535471087,83.47158610184516,85.60853675187336,83.11412854447994,85.71428571428572,85.71428571428572,83.11412854447994,83.11412854447994,82.03710818044479,69.18587181613087,67.64564493231812,67.19952849058272,66.77758106899658,65.62499999999997,63.968467398477124,61.99921415097121,60.99772511614355
20,9.403482419527709,10.996070754855978,12.522073794234439,13.976576617563877,15.354434495301973,16.650309037808043,22.215861018451378,18.9741012784542,20.17225798184063,21.33482598582531,22.39638672841881,23.350830052565442,24.192235416360184,24.915017071851405,31.925481108567695,32.80834355683672,33.56791256867756,34.4103165369737,35.629831671903986,36.73306437911338,37.71135194838781,38.556280499794894,39.25996652559221,40.13603249128779,41.03076248784015,41.77756300105946,42.5384430532053,43.48874190269161,44.28399729168401,46.69998633489749,53.163176440421395,57.972373753927954,59.05509964966792,59.96746713312929,57.1235463227656,57.86789566437974,55.280226321003255,56.06793265020716,56.643644794939945,54.138307375144244,48.853562175886466,49.483495705504495,50.39142177226247,51.47016631967072,58.88634440738057,59.92710454562251,60.701411834224714,61.17971985379664,62.340650098031226,63.392857142857146,64.70047259124969,65.69801928085036,68.76718005239691,71.71201083042926,75.87174363226168,79.91071428571426,81.93135921803241,83.47158610184516,82.03710818044479,83.11412854447994,83.11412854447994,85.71428571428572,75.0,72.39984283019422,71.32282246615907,69.7996856603885,69.7996856603885,69.18587181613087,67.64564493231812,65.62499999999997,64.27927734568375,63.371743632261676
21,6.353880929352312,8.897806839693521,10.374999999999966,11.78085520896194,13.110588132818402,14.35927217396702,15.521886905579294,16.650309037808043,17.85871816130852,18.9741012784542,19.990900464574263,20.903657370440193,21.707124351772933,22.39638672841881,29.493687195422584,30.335092559217326,31.057874214708548,32.12783536093495,33.290339197357284,34.33954920292475,35.26785714285711,36.06795470546301,36.73306437911338,37.71135194838781,38.556280499794894,39.25996652559221,40.13603249128779,41.03076248784015,41.77756300105946,42.5384430532053,47.323425173306354,52.05712919204034,53.06971564295545,53.91975322252419,54.59529081223629,51.91224250681078,52.824609990272144,53.55211775133703,50.7250385215226,45.56594060671754,46.35364693592145,46.92935908065423,47.9954502322871,49.22974347124436,50.39142177226247,57.475600349846935,58.1705925198841,58.88634440738057,59.92710454562251,55.036862710939495,56.19779295517408,57.25,64.70047259124969,66.98146576668262,70.92778557954264,74.68275311276284,76.3392857142857,78.35993064660383,79.90015753041658,80.51397137467421,82.03710818044479,83.11412854447994,72.39984283019422,75.0,72.39984283019422,72.39984283019422,72.39984283019422,71.32282246615907,69.18587181613087,67.64564493231812,66.77758106899658,65.62499999999997
22,5.26807787361981,6.76547486149813,8.196196498789464,9.55593554031274,10.840248088020086,12.044589977439392,13.16436275733084,14.35927217396702,15.521886905579294,16.593378865522155,17.568734906861557,18.443067482976215,19.2117102232403,19.990900464574263,20.903657370440193,21.707124351772933,28.60234408534579,29.815703488034792,23.782843544524866,24.782623965710552,32.80834355683672,33.56791256867756,34.33954920292475,35.26785714285711,36.06795470546301,36.73306437911338,37.71135194838781,38.556280499794894,39.25996652559221,40.21658256473606,45.015388427201685,49.68130019606244,50.63159904554875,51.42685443454115,52.05712919204034,49.49828707152688,50.34832465109562,47.452433669379154,46.55509964966792,43.11032427598643,43.837832037051314,44.58218137866545,45.67721724765102,46.92935908065423,47.9954502322871,48.853562175886466,55.62635284836164,56.534278915119614,51.47016631967072,52.743487264523424,53.78424740276537,55.036862710939495,57.25,65.4937277477391,67.43414700749332,69.14207129382835,74.68275311276284,76.3392857142857,77.49186678328229,78.35993064660383,69.18587181613087,69.7996856603885,71.32282246615907,72.39984283019422,75.0,75.0,75.0,72.39984283019422,71.32282246615907,69.7996856603885,69.18587181613087,67.64564493231812
